emit_backup_suffix_note,args:[],ret:void
emit_ancillary_info,args:[i8*;],ret:void
main,args:[i32;i8**;],ret:i32
cp_option_init,args:[%struct.cp_options*;],ret:void
decode_preserve_arg,args:[i8*;%struct.cp_options*;i1;],ret:void
do_copy,args:[i32;i8**;i8*;i1;%struct.cp_options*;],ret:i1
target_dirfd_valid,args:[i32;],ret:i1
memcpy.inline,args:[i8*;i8*;i64;],ret:i8*
make_dir_parents_private,args:[i8*;i64;i32;i8*;%struct.dir_attr**;i8*;%struct.cp_options*;],ret:i1
re_protect,args:[i8*;i8*;i32;i8*;%struct.dir_attr*;%struct.cp_options*;],ret:i1
lchmodat,args:[i32;i8*;i32;],ret:i32
get_stat_atime,args:[%struct.stat*;],ret:[2 x i64]
get_stat_mtime,args:[%struct.stat*;],ret:[2 x i64]
lchownat,args:[i32;i8*;i32;i32;],ret:i32
set_process_security_ctx,args:[i8*;i8*;i32;i1;%struct.cp_options*;],ret:i1
errno_unsupported,args:[i32;],ret:i1
ignorable_ctx_err,args:[i32;],ret:i1
set_file_security_ctx,args:[i8*;i1;%struct.cp_options*;],ret:i1
dest_info_init,args:[%struct.cp_options*;],ret:void
src_info_init,args:[%struct.cp_options*;],ret:void
copy,args:[i8*;i8*;i32;i8*;i32;%struct.cp_options*;i8*;i8*;],ret:i1
valid_options,args:[%struct.cp_options*;],ret:void
copy_internal,args:[i8*;i8*;i32;i8*;i32;%struct.stat*;%struct.dir_list*;%struct.cp_options*;i1;i8*;i8*;i8*;],ret:i1
cp_options_default,args:[%struct.cp_options*;],ret:void
memset.inline,args:[i8*;i32;i64;],ret:i8*
chown_failure_ok,args:[%struct.cp_options*;],ret:i1
cached_umask,args:[],ret:i32
follow_fstatat,args:[i32;i8*;%struct.stat*;i32;],ret:i32
should_dereference,args:[%struct.cp_options*;i1;],ret:i1
same_file_ok,args:[i8*;%struct.stat*;i32;i8*;%struct.stat*;%struct.cp_options*;i8*;],ret:i1
create_hard_link,args:[i8*;i32;i8*;i8*;i32;i8*;i1;i1;i1;],ret:i1
abandon_move,args:[%struct.cp_options*;i8*;i32;i8*;%struct.stat*;],ret:i1
overwrite_ok,args:[%struct.cp_options*;i8*;i32;i8*;%struct.stat*;],ret:i1
dot_or_dotdot,args:[i8*;],ret:i1
source_is_dst_backup,args:[i8*;%struct.stat*;i32;i8*;],ret:i1
memcpy.inline,args:[i8*;i8*;i64;],ret:i8*
mempcpy.inline,args:[i8*;i8*;i64;],ret:i8*
emit_verbose,args:[i8*;i8*;i8*;],ret:void
subst_suffix,args:[i8*;i8*;i8*;],ret:i8*
is_ancestor,args:[%struct.stat*;%struct.dir_list*;],ret:i1
lchmodat,args:[i32;i8*;i32;],ret:i32
copy_dir,args:[i8*;i8*;i32;i8*;i1;%struct.stat*;%struct.dir_list*;%struct.cp_options*;i8*;i8*;],ret:i1
psame_inode,args:[%struct.stat*;%struct.stat*;],ret:i1
copy_reg,args:[i8*;i8*;i32;i8*;%struct.cp_options*;i32;i32;i8*;%struct.stat*;],ret:i1
restore_default_fscreatecon_or_die,args:[],ret:void
lchownat,args:[i32;i8*;i32;i32;],ret:i32
get_stat_atime,args:[%struct.stat*;],ret:[2 x i64]
get_stat_mtime,args:[%struct.stat*;],ret:[2 x i64]
set_owner,args:[%struct.cp_options*;i8*;i32;i8*;i32;%struct.stat*;i1;%struct.stat*;],ret:i32
copy_attr,args:[i8*;i32;i8*;i32;%struct.cp_options*;],ret:i1
set_author,args:[i8*;i32;%struct.stat*;],ret:void
writable_destination,args:[i32;i8*;i32;],ret:i1
putchar_unlocked,args:[i32;],ret:i32
clone_file,args:[i32;i32;],ret:i32
handle_clone_fail,args:[i32;i8*;i8*;i8*;i32;i1;i32;],ret:i1
fchmod_or_lchmod,args:[i32;i32;i8*;i32;],ret:i32
io_blksize,args:[%struct.stat*;],ret:i64
infer_scantype,args:[i32;%struct.stat*;%union.scan_inference*;],ret:i32
lseek_copy,args:[i32;i32;i8**;i64;i64;i64;i64;i32;i1;i8*;i8*;],ret:i1
sparse_copy,args:[i32;i32;i8**;i64;i64;i1;i1;i8*;i8*;i64;i64*;i8*;],ret:i1
emit_debug,args:[%struct.cp_options*;],ret:void
alignfree,args:[i8*;],ret:void
is_terminal_error,args:[i32;],ret:i1
count_leading_zeros_ll,args:[i64;],ret:i32
is_ENOTSUP,args:[i32;],ret:i1
create_hole,args:[i32;i8*;i1;i64;],ret:i1
write_zeros,args:[i32;i64;],ret:i1
punch_hole,args:[i32;i64;i64;],ret:i32
is_CLONENOTSUP,args:[i32;],ret:i1
is_nul,args:[i8*;i64;],ret:i1
copy_debug_string,args:[i32;],ret:i8*
copy_debug_sparse_string,args:[i32;],ret:i8*
owner_failure_ok,args:[%struct.cp_options*;],ret:i1
fchown_or_lchown,args:[i32;i32;i8*;i32;i32;],ret:i32
force_linkat,args:[i32;i8*;i32;i8*;i32;i1;i32;],ret:i32
samedir_template,args:[i8*;i8*;],ret:i8*
try_link,args:[i8*;i8*;],ret:i32
force_symlinkat,args:[i8*;i32;i8*;i1;i32;],ret:i32
try_symlink,args:[i8*;i8*;],ret:i32
strcpy.inline,args:[i8*;i8*;],ret:i8*
mempcpy.inline,args:[i8*;i8*;i64;],ret:i8*
forget_created,args:[i64;i64;],ret:void
src_to_dest_free,args:[i8*;],ret:void
src_to_dest_lookup,args:[i64;i64;],ret:i8*
remember_copied,args:[i8*;i64;i64;],ret:i8*
hash_init,args:[],ret:void
src_to_dest_hash,args:[i8*;i64;],ret:i64
src_to_dest_compare,args:[i8*;i8*;],ret:i1
defaultcon,args:[%struct.selabel_handle*;i8*;i32;],ret:i32
computecon_raw,args:[i8*;i32;i8**;],ret:i32
restorecon,args:[%struct.selabel_handle*;i8*;i1;],ret:i1
restorecon_private,args:[%struct.selabel_handle*;i8*;],ret:i32
usage,args:[i32;],ret:void
emit_stdin_note,args:[],ret:void
emit_mandatory_arg_note,args:[],ret:void
emit_ancillary_info,args:[i8*;],ret:void
main,args:[i32;i8**;],ret:i32
cut_bytes,args:[%struct._IO_FILE*;],ret:void
cut_fields,args:[%struct._IO_FILE*;],ret:void
cut_file,args:[i8*;void (%struct._IO_FILE*)*;],ret:i1
getc_unlocked,args:[%struct._IO_FILE*;],ret:i32
putchar_unlocked,args:[i32;],ret:i32
write_error,args:[],ret:void
next_item,args:[i64*;],ret:void
print_kth,args:[i64;],ret:i1
is_range_start_index,args:[i64;],ret:i1
putc_unlocked,args:[i32;%struct._IO_FILE*;],ret:i32
ferror_unlocked,args:[%struct._IO_FILE*;],ret:i32
feof_unlocked,args:[%struct._IO_FILE*;],ret:i32
to_uchar,args:[i8;],ret:i8
xalloc_die,args:[],ret:void
cleanup_fatal,args:[],ret:void
main,args:[i32;i8**;],ret:i32
usage,args:[i32;],ret:void
max_out,args:[i8*;],ret:i64
set_input_file,args:[i8*;],ret:void
parse_patterns,args:[i32;i32;i8**;],ret:void
interrupt_handler,args:[i32;],ret:void
split_file,args:[],ret:void
emit_mandatory_arg_note,args:[],ret:void
emit_ancillary_info,args:[i8*;],ret:void
cleanup,args:[],ret:void
close_output_file,args:[],ret:void
delete_all_files,args:[i1;],ret:void
ferror_unlocked,args:[%struct._IO_FILE*;],ret:i32
make_filename,args:[i32;],ret:i8*
strcpy.inline,args:[i8*;i8*;],ret:i8*
get_format_flags,args:[i8*;i32*;],ret:i64
check_format_conv_type,args:[i8*;i32;],ret:void
extract_regexp,args:[i32;i1;i8*;],ret:%struct.control*
new_control_record,args:[],ret:%struct.control*
parse_repeat_count,args:[i32;%struct.control*;i8*;],ret:void
check_for_offset,args:[%struct.control*;i8*;i8*;],ret:void
process_regexp,args:[%struct.control*;i64;],ret:void
process_line_count,args:[%struct.control*;i64;],ret:void
create_output_file,args:[],ret:void
dump_rest_of_file,args:[],ret:void
find_line,args:[i64;],ret:%struct.cstring*
regexp_error,args:[%struct.control*;i64;i1;],ret:void
remove_line,args:[],ret:%struct.cstring*
save_line_to_file,args:[%struct.cstring*;],ret:void
write_to_file,args:[i64;i1;i32;],ret:void
load_buffer,args:[],ret:i1
get_new_buffer,args:[i64;],ret:%struct.buffer_record*
mempcpy.inline,args:[i8*;i8*;i64;],ret:i8*
read_input,args:[i8*;i64;],ret:i64
record_line_starts,args:[%struct.buffer_record*;],ret:i64
save_buffer,args:[%struct.buffer_record*;],ret:void
free_buffer,args:[%struct.buffer_record*;],ret:void
keep_new_line,args:[%struct.buffer_record*;i8*;i64;],ret:void
save_to_hold_area,args:[i8*;i64;],ret:void
new_line_control,args:[],ret:%struct.line*
clear_line_control,args:[%struct.line*;],ret:void
putc_unlocked,args:[i32;%struct._IO_FILE*;],ret:i32
get_first_line_in_buffer,args:[],ret:i64
no_more_lines,args:[],ret:i1
handle_line_error,args:[%struct.control*;i64;],ret:void
set_fields,args:[i8*;i32;],ret:void
to_uchar,args:[i8;],ret:i8
add_range_pair,args:[i64;i64;],ret:void
compare_ranges,args:[i8*;i8*;],ret:i32
memmove.inline,args:[i8*;i8*;i64;],ret:i8*
complement_rp,args:[],ret:void
usage,args:[i32;],ret:void
emit_mandatory_arg_note,args:[],ret:void
emit_ancillary_info,args:[i8*;],ret:void
main,args:[i32;i8**;],ret:i32
bad_cast,args:[i8*;],ret:i8*
adjust_resolution,args:[i8*;],ret:i8*
batch_convert,args:[i8*;i8*;%struct.tm_zone*;i8*;],ret:i1
get_stat_mtime,args:[%struct.stat*;],ret:[2 x i64]
show_date,args:[i8*;[2 x i64];%struct.tm_zone*;],ret:i1
res_width,args:[i64;],ret:i32
getline,args:[i8**;i64*;%struct._IO_FILE*;],ret:i64
ferror_unlocked,args:[%struct._IO_FILE*;],ret:i32
fputc_unlocked,args:[i32;%struct._IO_FILE*;],ret:i32
timetostr,args:[i64;i8*;],ret:i8*
usage,args:[i32;],ret:void
emit_ancillary_info,args:[i8*;],ret:void
main,args:[i32;i8**;],ret:i32
install_signal_handlers,args:[],ret:void
maybe_close_stdout,args:[],ret:void
scanargs,args:[i32;i8**;],ret:void
apply_translations,args:[],ret:void
set_fd_flags,args:[i32;i32;i8*;],ret:void
ifd_reopen,args:[i32;i8*;i32;i32;],ret:i32
iftruncate,args:[i32;i64;],ret:i32
ifstat,args:[i32;%struct.stat*;],ret:i32
diagnose,args:[i32;i8*;],ret:void
dd_copy,args:[],ret:i32
synchronize_output,args:[],ret:i32
invalidate_cache,args:[i32;i64;],ret:i1
finish_up,args:[],ret:void
siginfo_handler,args:[i32;],ret:void
interrupt_handler,args:[i32;],ret:void
operand_is,args:[i8*;i8*;],ret:i1
parse_symbols,args:[i8*;%struct.symbol_value*;i1;i8*;],ret:i32
parse_integer,args:[i8*;i32*;],ret:i64
iread_fullblock,args:[i32;i8*;i64;],ret:i64
iread,args:[i32;i8*;i64;],ret:i64
multiple_bits_set,args:[i32;],ret:i1
operand_matches,args:[i8*;i8*;i8;],ret:i1
process_signals,args:[],ret:void
select_plural,args:[i64;],ret:i64
cleanup,args:[],ret:void
print_stats,args:[],ret:void
iclose,args:[i32;],ret:i32
fputc_unlocked,args:[i32;%struct._IO_FILE*;],ret:i32
print_xfer_stats,args:[i64;],ret:void
strcat.inline,args:[i8*;i8*;],ret:i8*
abbreviation_lacks_prefix,args:[i8*;],ret:i1
translate_charset,args:[i8*;],ret:void
skip,args:[i32;i8*;i64;i64;i64*;],ret:i64
memset.inline,args:[i8*;i32;i64;],ret:i8*
iwrite,args:[i32;i8*;i64;],ret:i64
quit,args:[i32;],ret:void
alloc_ibuf,args:[],ret:void
alloc_obuf,args:[],ret:void
advance_input_offset,args:[i64;],ret:void
advance_input_after_read_error,args:[i64;],ret:i1
translate_buffer,args:[i8*;i64;],ret:void
swab_buffer,args:[i8*;i64*;i32*;],ret:i8*
copy_with_block,args:[i8*;i64;],ret:void
copy_with_unblock,args:[i8*;i64;],ret:void
copy_simple,args:[i8*;i64;],ret:void
write_output,args:[],ret:void
usable_st_size,args:[%struct.stat*;],ret:i1
is_nul,args:[i8*;i64;],ret:i1
memcpy.inline,args:[i8*;i8*;i64;],ret:i8*
alignalloc,args:[i64;i64;],ret:i8*
to_uchar,args:[i8;],ret:i8
ifdatasync,args:[i32;],ret:i32
ifsync,args:[i32;],ret:i32
cache_round,args:[i32;i64;],ret:i64
usage,args:[i32;],ret:void
emit_ancillary_info,args:[i8*;],ret:void
main,args:[i32;i8**;],ret:i32
putc_unlocked,args:[i32;%struct._IO_FILE*;],ret:i32
putchar_unlocked,args:[i32;],ret:i32
main,args:[i32;i8**;],ret:i32
initialize_exit_failure,args:[i32;],ret:void
decode_switches,args:[i32;i8**;],ret:i32
parse_ls_color,args:[],ret:void
is_colored,args:[i32;],ret:i1
dev_ino_hash,args:[i8*;i64;],ret:i64
dev_ino_compare,args:[i8*;i8*;],ret:i1
dev_ino_free,args:[i8*;],ret:void
file_escape_init,args:[],ret:void
clear_files,args:[],ret:void
gobble_file,args:[i8*;i32;i64;i1;i8*;],ret:i64
queue_directory,args:[i8*;i8*;i1;],ret:void
sort_files,args:[],ret:void
extract_dirs_from_files,args:[i8*;i1;],ret:void
print_current_files,args:[],ret:void
dired_outbyte,args:[i8;],ret:void
dev_ino_pop,args:[],ret:[2 x i64]
free_pending_ent,args:[%struct.pending*;],ret:void
print_dir,args:[i8*;i8*;i1;],ret:void
restore_default_color,args:[],ret:void
signal_restore,args:[],ret:void
dired_dump_obstack,args:[i8*;%struct.obstack*;],ret:void
usage,args:[i32;],ret:void
emit_mandatory_arg_note,args:[],ret:void
emit_size_note,args:[],ret:void
emit_ancillary_info,args:[i8*;],ret:void
c_isalnum,args:[i32;],ret:i1
putchar_unlocked,args:[i32;],ret:i32
put_indicator,args:[%struct.bin_str*;],ret:void
signal_init,args:[],ret:void
prep_non_filename_text,args:[],ret:void
putc_unlocked,args:[i32;%struct._IO_FILE*;],ret:i32
signal_setup,args:[i1;],ret:void
stophandler,args:[i32;],ret:void
sighandler,args:[i32;],ret:void
decode_line_length,args:[i8*;],ret:i64
add_ignore_pattern,args:[i8*;],ret:void
stdout_isatty,args:[],ret:i1
getenv_quoting_style,args:[],ret:i32
abformat_init,args:[],ret:void
first_percent_b,args:[i8*;],ret:i8*
abmon_init,args:[[128 x i8]*;],ret:i1
strcpy.inline,args:[i8*;i8*;],ret:i8*
to_uchar,args:[i8;],ret:i8
memmove.inline,args:[i8*;i8*;i64;],ret:i8*
memset.inline,args:[i8*;i32;i64;],ret:i8*
known_term_type,args:[],ret:i1
get_funky_string,args:[i8**;i8**;i1;i64*;],ret:i1
file_failure,args:[i1;i8*;i8*;],ret:void
fstat_for_ino,args:[i32;%struct.stat*;],ret:i32
stat_for_ino,args:[i8*;%struct.stat*;],ret:i32
visit_dir,args:[i64;i64;],ret:i1
set_exit_status,args:[i1;],ret:void
dev_ino_push,args:[i64;i64;],ret:void
dired_indent,args:[],ret:void
quote_name,args:[i8*;%struct.quoting_options*;i32;%struct.bin_str*;i1;%struct.obstack*;i8*;],ret:i64
dired_outstring,args:[i8*;],ret:void
file_ignored,args:[i8*;],ret:i1
process_signals,args:[],ret:void
dired_outbuf,args:[i8*;i64;],ret:void
do_statx,args:[i32;i8*;%struct.stat*;i32;i32;],ret:i32
statx_to_stat,args:[%struct.statx*;%struct.stat*;],ret:void
statx_timestamp_to_timespec,args:[[2 x i64];],ret:[2 x i64]
gnu_dev_makedev,args:[i32;i32;],ret:i64
quote_name_buf,args:[i8**;i64;i8*;%struct.quoting_options*;i32;i64*;i8*;],ret:i64
print_color_indicator,args:[%struct.bin_str*;],ret:i1
file_escape,args:[i8*;i1;],ret:i8*
push_current_dired_pos,args:[%struct.obstack*;],ret:void
memcpy.inline,args:[i8*;i8*;i64;],ret:i8*
mbszero,args:[%struct.__mbstate_t*;],ret:void
c32width,args:[i32;],ret:i32
patterns_match,args:[%struct.ignore_pattern*;i8*;],ret:i1
free_ent,args:[%struct.fileinfo*;],ret:void
is_smack_enabled,args:[],ret:i1
xnrealloc,args:[i8*;i64;i64;],ret:i8*
needs_quoting,args:[i8*;],ret:i1
attach,args:[i8*;i8*;i8*;],ret:void
do_stat,args:[i8*;%struct.stat*;],ret:i32
do_lstat,args:[i8*;%struct.stat*;],ret:i32
has_capability_cache,args:[i8*;%struct.fileinfo*;],ret:i1
getfilecon_cache,args:[i8*;%struct.fileinfo*;i1;],ret:i32
is_ENOTSUP,args:[i32;],ret:i1
file_has_acl_cache,args:[i8*;%struct.fileinfo*;],ret:i32
get_link_name,args:[i8*;%struct.fileinfo*;i1;],ret:void
stat_for_mode,args:[i8*;%struct.stat*;],ret:i32
format_user_width,args:[i32;],ret:i32
format_group_width,args:[i32;],ret:i32
gnu_dev_major,args:[i64;],ret:i32
gnu_dev_minor,args:[i64;],ret:i32
unsigned_file_size,args:[i64;],ret:i64
calc_req_mask,args:[],ret:i32
time_type_to_statx,args:[],ret:i32
has_capability,args:[i8*;],ret:i1
errno_unsupported,args:[i32;],ret:i1
format_user_or_group_width,args:[i8*;i64;],ret:i32
is_directory,args:[%struct.fileinfo*;],ret:i1
basename_is_dot_or_dotdot,args:[i8*;],ret:i1
dot_or_dotdot,args:[i8*;],ret:i1
initialize_ordering_vector,args:[],ret:void
update_current_files_info,args:[],ret:void
fileinfo_name_width,args:[%struct.fileinfo*;],ret:i64
quote_name_width,args:[i8*;%struct.quoting_options*;i32;],ret:i64
xstrcoll_name,args:[i8*;i8*;],ret:i32
xstrcoll_df_name,args:[i8*;i8*;],ret:i32
rev_xstrcoll_name,args:[i8*;i8*;],ret:i32
rev_xstrcoll_df_name,args:[i8*;i8*;],ret:i32
strcmp_name,args:[i8*;i8*;],ret:i32
strcmp_df_name,args:[i8*;i8*;],ret:i32
rev_strcmp_name,args:[i8*;i8*;],ret:i32
rev_strcmp_df_name,args:[i8*;i8*;],ret:i32
xstrcoll_extension,args:[i8*;i8*;],ret:i32
xstrcoll_df_extension,args:[i8*;i8*;],ret:i32
rev_xstrcoll_extension,args:[i8*;i8*;],ret:i32
rev_xstrcoll_df_extension,args:[i8*;i8*;],ret:i32
strcmp_extension,args:[i8*;i8*;],ret:i32
strcmp_df_extension,args:[i8*;i8*;],ret:i32
rev_strcmp_extension,args:[i8*;i8*;],ret:i32
rev_strcmp_df_extension,args:[i8*;i8*;],ret:i32
xstrcoll_width,args:[i8*;i8*;],ret:i32
xstrcoll_df_width,args:[i8*;i8*;],ret:i32
rev_xstrcoll_width,args:[i8*;i8*;],ret:i32
rev_xstrcoll_df_width,args:[i8*;i8*;],ret:i32
strcmp_width,args:[i8*;i8*;],ret:i32
strcmp_df_width,args:[i8*;i8*;],ret:i32
rev_strcmp_width,args:[i8*;i8*;],ret:i32
rev_strcmp_df_width,args:[i8*;i8*;],ret:i32
xstrcoll_size,args:[i8*;i8*;],ret:i32
xstrcoll_df_size,args:[i8*;i8*;],ret:i32
rev_xstrcoll_size,args:[i8*;i8*;],ret:i32
rev_xstrcoll_df_size,args:[i8*;i8*;],ret:i32
strcmp_size,args:[i8*;i8*;],ret:i32
strcmp_df_size,args:[i8*;i8*;],ret:i32
rev_strcmp_size,args:[i8*;i8*;],ret:i32
rev_strcmp_df_size,args:[i8*;i8*;],ret:i32
xstrcoll_version,args:[i8*;i8*;],ret:i32
xstrcoll_df_version,args:[i8*;i8*;],ret:i32
rev_xstrcoll_version,args:[i8*;i8*;],ret:i32
rev_xstrcoll_df_version,args:[i8*;i8*;],ret:i32
xstrcoll_mtime,args:[i8*;i8*;],ret:i32
xstrcoll_df_mtime,args:[i8*;i8*;],ret:i32
rev_xstrcoll_mtime,args:[i8*;i8*;],ret:i32
rev_xstrcoll_df_mtime,args:[i8*;i8*;],ret:i32
strcmp_mtime,args:[i8*;i8*;],ret:i32
strcmp_df_mtime,args:[i8*;i8*;],ret:i32
rev_strcmp_mtime,args:[i8*;i8*;],ret:i32
rev_strcmp_df_mtime,args:[i8*;i8*;],ret:i32
xstrcoll_ctime,args:[i8*;i8*;],ret:i32
xstrcoll_df_ctime,args:[i8*;i8*;],ret:i32
rev_xstrcoll_ctime,args:[i8*;i8*;],ret:i32
rev_xstrcoll_df_ctime,args:[i8*;i8*;],ret:i32
strcmp_ctime,args:[i8*;i8*;],ret:i32
strcmp_df_ctime,args:[i8*;i8*;],ret:i32
rev_strcmp_ctime,args:[i8*;i8*;],ret:i32
rev_strcmp_df_ctime,args:[i8*;i8*;],ret:i32
xstrcoll_atime,args:[i8*;i8*;],ret:i32
xstrcoll_df_atime,args:[i8*;i8*;],ret:i32
rev_xstrcoll_atime,args:[i8*;i8*;],ret:i32
rev_xstrcoll_df_atime,args:[i8*;i8*;],ret:i32
strcmp_atime,args:[i8*;i8*;],ret:i32
strcmp_df_atime,args:[i8*;i8*;],ret:i32
rev_strcmp_atime,args:[i8*;i8*;],ret:i32
rev_strcmp_df_atime,args:[i8*;i8*;],ret:i32
xstrcoll_btime,args:[i8*;i8*;],ret:i32
xstrcoll_df_btime,args:[i8*;i8*;],ret:i32
rev_xstrcoll_btime,args:[i8*;i8*;],ret:i32
rev_xstrcoll_df_btime,args:[i8*;i8*;],ret:i32
strcmp_btime,args:[i8*;i8*;],ret:i32
strcmp_df_btime,args:[i8*;i8*;],ret:i32
rev_strcmp_btime,args:[i8*;i8*;],ret:i32
rev_strcmp_df_btime,args:[i8*;i8*;],ret:i32
cmp_name,args:[%struct.fileinfo*;%struct.fileinfo*;i32 (i8*, i8*)*;],ret:i32
xstrcoll,args:[i8*;i8*;],ret:i32
dirfirst_check,args:[%struct.fileinfo*;%struct.fileinfo*;i32 (i8*, i8*)*;],ret:i32
is_linked_directory,args:[%struct.fileinfo*;],ret:i1
cmp_extension,args:[%struct.fileinfo*;%struct.fileinfo*;i32 (i8*, i8*)*;],ret:i32
cmp_width,args:[%struct.fileinfo*;%struct.fileinfo*;i32 (i8*, i8*)*;],ret:i32
cmp_size,args:[%struct.fileinfo*;%struct.fileinfo*;i32 (i8*, i8*)*;],ret:i32
off_cmp,args:[i64;i64;],ret:i32
cmp_version,args:[%struct.fileinfo*;%struct.fileinfo*;],ret:i32
cmp_mtime,args:[%struct.fileinfo*;%struct.fileinfo*;i32 (i8*, i8*)*;],ret:i32
timespec_cmp,args:[[2 x i64];[2 x i64];],ret:i32
get_stat_mtime,args:[%struct.stat*;],ret:[2 x i64]
cmp_ctime,args:[%struct.fileinfo*;%struct.fileinfo*;i32 (i8*, i8*)*;],ret:i32
get_stat_ctime,args:[%struct.stat*;],ret:[2 x i64]
cmp_atime,args:[%struct.fileinfo*;%struct.fileinfo*;i32 (i8*, i8*)*;],ret:i32
get_stat_atime,args:[%struct.stat*;],ret:[2 x i64]
cmp_btime,args:[%struct.fileinfo*;%struct.fileinfo*;i32 (i8*, i8*)*;],ret:i32
get_stat_btime,args:[%struct.stat*;],ret:[2 x i64]
print_file_name_and_frills,args:[%struct.fileinfo*;i64;],ret:i64
print_with_separator,args:[i8;],ret:void
print_many_per_line,args:[],ret:void
print_horizontal,args:[],ret:void
set_normal_color,args:[],ret:void
print_long_format,args:[%struct.fileinfo*;],ret:void
format_inode,args:[i8*;%struct.fileinfo*;],ret:i8*
print_name_with_quoting,args:[%struct.fileinfo*;i1;%struct.obstack*;i64;],ret:i64
print_type_indicator,args:[i1;i32;i32;],ret:i1
get_color_indicator,args:[%struct.fileinfo*;i1;],ret:%struct.bin_str*
file_or_link_mode,args:[%struct.fileinfo*;],ret:i32
get_type_indicator,args:[i1;i32;i32;],ret:i8
length_of_file_name_and_frills,args:[%struct.fileinfo*;],ret:i64
calculate_columns,args:[i1;],ret:i64
indent,args:[i64;i64;],ret:void
init_column_info,args:[i64;],ret:void
format_user,args:[i32;i32;i1;],ret:void
format_group,args:[i32;i32;i1;],ret:void
format_user_or_group,args:[i8*;i64;i32;],ret:void
align_nstrftime,args:[i8*;i64;i1;%struct.tm*;%struct.tm_zone*;i32;],ret:i64
long_time_expected_width,args:[],ret:i32
timetostr,args:[i64;i8*;],ret:i8*
usage,args:[i32;],ret:void
emit_ancillary_info,args:[i8*;],ret:void
main,args:[i32;i8**;],ret:i32
guess_shell_syntax,args:[],ret:i32
dc_parse_stream,args:[%struct._IO_FILE*;i8*;],ret:i1
dc_parse_file,args:[i8*;],ret:i1
putc_unlocked,args:[i32;%struct._IO_FILE*;],ret:i32
getline,args:[i8**;i64*;%struct._IO_FILE*;],ret:i64
ferror_unlocked,args:[%struct._IO_FILE*;],ret:i32
parse_line,args:[i8*;i8**;i8**;],ret:void
append_entry,args:[i8;i8*;i8*;],ret:void
c_isspace,args:[i32;],ret:i1
to_uchar,args:[i8;],ret:i8
append_quoted,args:[i8*;],ret:void
usage,args:[i32;],ret:void
emit_mandatory_arg_note,args:[],ret:void
emit_blocksize_note,args:[i8*;],ret:void
emit_size_note,args:[],ret:void
emit_ancillary_info,args:[i8*;],ret:void
main,args:[i32;i8**;],ret:i32
bad_cast,args:[i8*;],ret:i8*
du_files,args:[i8**;i32;],ret:i1
ferror_unlocked,args:[%struct._IO_FILE*;],ret:i32
print_size,args:[%struct.duinfo*;i8*;],ret:void
process_file,args:[%struct.FTS*;%struct._ftsent*;],ret:i1
hash_ins,args:[%struct.di_set*;i64;i64;],ret:i1
mount_point_in_fts_cycle,args:[%struct._ftsent*;],ret:i1
duinfo_set,args:[%struct.duinfo*;i64;[2 x i64];],ret:void
usable_st_size,args:[%struct.stat*;],ret:i1
get_stat_mtime,args:[%struct.stat*;],ret:[2 x i64]
get_stat_atime,args:[%struct.stat*;],ret:[2 x i64]
get_stat_ctime,args:[%struct.stat*;],ret:[2 x i64]
xnrealloc,args:[i8*;i64;i64;],ret:i8*
duinfo_init,args:[%struct.duinfo*;],ret:void
duinfo_add,args:[%struct.duinfo*;%struct.duinfo*;],ret:void
fill_mount_table,args:[],ret:void
timespec_cmp,args:[[2 x i64];[2 x i64];],ret:i32
print_only_size,args:[i64;],ret:void
putchar_unlocked,args:[i32;],ret:i32
show_date,args:[i8*;[2 x i64];%struct.tm_zone*;],ret:void
timetostr,args:[i64;i8*;],ret:i8*
usage,args:[i32;],ret:void
emit_ancillary_info,args:[i8*;],ret:void
main,args:[i32;i8**;],ret:i32
c_isxdigit,args:[i32;],ret:i1
hextobin,args:[i8;],ret:i32
putchar_unlocked,args:[i32;],ret:i32
usage,args:[i32;],ret:void
emit_mandatory_arg_note,args:[],ret:void
emit_exec_status,args:[i8*;],ret:void
emit_ancillary_info,args:[i8*;],ret:void
main,args:[i32;i8**;],ret:i32
initialize_exit_failure,args:[i32;],ret:void
initialize_signals,args:[],ret:void
append_unset_var,args:[i8*;],ret:void
parse_signal_action_params,args:[i8*;i1;],ret:void
parse_block_signal_params,args:[i8*;i1;],ret:void
parse_split_string,args:[i8*;i32*;i32*;i8***;],ret:void
unset_envvars,args:[],ret:void
reset_signal_handlers,args:[],ret:void
set_signal_proc_mask,args:[],ret:void
list_signal_handling,args:[],ret:void
build_argv,args:[i8*;i32;i32*;],ret:i8**
memcpy.inline,args:[i8*;i8*;i64;],ret:i8*
check_start_new_arg,args:[%struct.splitbuf*;],ret:void
extract_varname,args:[i8*;],ret:i8*
splitbuf_append_byte,args:[%struct.splitbuf*;i8;],ret:void
splitbuf_finishup,args:[%struct.splitbuf*;],ret:i8**
splitbuf_grow,args:[%struct.splitbuf*;],ret:void
memmove.inline,args:[i8*;i8*;i64;],ret:i8*
scan_varname,args:[i8*;],ret:i8*
c_isalpha,args:[i32;],ret:i1
c_isalnum,args:[i32;],ret:i1
usage,args:[i32;],ret:void
emit_stdin_note,args:[],ret:void
emit_mandatory_arg_note,args:[],ret:void
emit_ancillary_info,args:[i8*;],ret:void
main,args:[i32;i8**;],ret:i32
expand,args:[],ret:void
getc_unlocked,args:[%struct._IO_FILE*;],ret:i32
